"FM","TR","PM","SZ","AD","INN","DV","RW"
0.359533318026111,2.25170030967428,-1.60091038364408,0.114504712325257,0.809073708076007,2,0.3635082012522,0.021208660421076
0.310328915574552,2.05032505595737,-1.24772094572557,0.989529496999351,0.942640773341985,5,0.493429652886509,0.0456278697902756
0.412539348673734,2.02226955128539,-0.124754125792005,-1.30842510087068,0.780183302425458,6,0.703386328004026,0.054789117353571
0.328848759538459,2.5,0.187445301804329,0.14329791194577,0.780091009512143,5,0.728068888917334,0.0219003771242067
0.647974651600541,1.06756374035443,0.426357596719973,2.82739475273961,0.893268268108438,5,0.955992695931476,0.0682676778465953
0.74406881210094,2.5,-0.969408408213218,3.07958920703589,0.94559231675452,10,0.472260388958777,0.034246758692983
0.461601779412348,1.64395068786439,0.145861392825358,-0.691744316887381,0.644274364274022,2,0.965050419095106,0.0241238114967137
0.581853858313884,1.22949590010505,1.79333122011917,-0.79898215204831,0.541606309936038,2,0.870214034111569,0.0829033820794593
0.763700784599049,2.5,0.220585692236302,-0.0564545568087717,0.773616753388069,5,0.736726160128219,0.030073495783385
0.435446242711473,1.15616534882843,0.226492346328273,0.508223346130256,0.596871689515564,6,0.925095271218947,0.0660155891941784
0.928841050901078,1.01088353118001,0.780894290034768,1.17616869036217,0.728827953372427,3,0.880289838297204,0.0790706820613903
0.822860401132837,1.502854970761,-1.6853889568925,1.1284878456325,0.956067126154424,7,0.507558966895554,0.0436351120221613
0.201811348812423,2.12891966600437,-0.423219800501395,-0.0429152638518918,0.707454232127228,4,0.682048175776948,0.041466462127507
0.804437268898105,1.82572841100223,-1.65193677181179,-0.016334651907756,0.929437466861671,8,0.62393313816862,0.0523208238626784
0.413864299818663,1.09562333408917,-2.85613447599471,-0.915664453276751,0.903732105110327,8,0.643848213858213,0.0462701869183234
0.383961083778549,1.85569971607444,0.598247971504993,0.0922137540911495,0.787497973999517,3,0.607433698941624,0.0507965729820364
0.464720978559307,1.91871168298876,0.951513737953175,-1.64305931343358,0.605608130974689,1,0.794562222119996,0.0499766086255654
0.460006626269942,1.66583626801123,-0.184924954108273,0.258546753362049,0.867315115038267,6,0.889007689248668,0.0364521829485186
0.197501795815524,2.5,-0.579549192987817,-1.18535834563428,0.706078235437933,4,0.603904909061069,0.0458184320595052
0.555888593325357,2.5,0.105272597734935,0.317287090112527,0.860970791279512,6,0.861718050853545,0.0618825036975546
0.771341795943406,1.77450761771053,0.37943228486992,0.287907555477747,0.810299757439032,2,0.587052683792342,0.0355579835224551
0.744747049714246,2.5,-0.935427293309154,-1.17945971949595,0.831765227916386,8,0.618555508435852,0.0302341165131221
0.699471286320598,1.97062452711771,-1.25381346805354,-0.736976155109446,0.865075348600561,13,0.675937647223387,0.0509452326023387
0.554542168685897,1.21731802153532,1.34011468298337,-0.0294099261338386,0.450981366362533,5,0.947430772757231,0.100100837172158
0.443324663077721,2.35904268006952,1.61760179222793,0.55415596897656,0.568584759653534,3,0.901177962595491,0.0394360366194845
0.807518787841867,2.00555514160097,1.90818578625706,0.652083957117258,0.668129113871423,5,1.13466474664982,0.0776582604021781
0.483388744777789,1.87266251072894,1.49865158779049,1.58173033794907,0.630355151101098,4,0.768681708711266,0.0613593060946144
0.626636105996523,1.15705916409549,-0.914544477246872,0.51922303372426,0.836148570647988,5,0.479713863636193,0.0293048333432023
0.312056319491579,2.1404004804761,-1.6137087319968,0.36622578595436,0.902875518356785,6,0.544605673319007,0.0316466145853125
0.38719608133268,2.21200910026475,0.445988556761929,-0.0955844526986651,0.82444490801306,4,0.768242141189673,0.0369974689531004
0.249167324296733,2.03592027596248,1.09043010993724,-0.724586942096465,0.570739644744845,3,0.849088964258123,0.0434498431567673
0.46964158499479,1.35259557807298,0.584245248966412,0.968095654841249,0.781574696303572,9,0.732183910091253,0.0450354640824831
0.891989340748112,1.10271182021866,-0.843396518605963,0.780149391299565,0.891509529667084,11,0.650971400242478,0.0538046564740998
0.904047321002617,1.23831880865959,1.07954091085434,0.609522218965617,0.644972933594031,4,0.956664541476593,0.0662930106485464
0.844061510673731,2.22251694161028,-0.314363336923273,-0.913846892109134,0.751298145336518,7,0.671440404414898,0.0370436848059075
0.680669564063448,2.0218434357631,-0.802517832942257,1.08696452017242,0.86130092460171,4,0.369508489058552,0.0490568958913412
0.624497746847243,2.4404157154025,0.34375316197583,1.30882756075525,0.840147801513011,8,0.570676199245449,0.0336193223284761
0.850135456118886,1.39280650270569,0.864058231953352,-1.6011367370748,0.271672887813174,0,0.770713928998043,0.0386856597306851
0.650696571595532,0.79562246910579,-0.16674027705419,-1.74553523448205,0.532080784304341,5,0.780005357441956,0.185351921868801
0.187313967001664,2.30002089838875,0.796414578350908,0.737425877229595,0.549508486539564,1,0.856112434154973,0.0567877224253846
0.529384510654527,1.63625950733783,1.62526697216443,-1.131825732988,0.473657925414209,4,0.819228526798635,0.059994582424816
0.706240787593264,2.20300925302796,-1.1823984807086,0.682684895360725,0.896873610346041,6,0.674911066467801,0.0215657635767954
0.682841668638294,1.48287101692517,-2.26667614961143,-0.798399834671342,0.863090421637907,12,0.45003784237185,0.0196875253422992
0.592770219990351,2.01582820186449,-0.361733921034177,-0.54798818323478,0.836458096036674,4,0.743723064268303,0.0556357654323234
0.819886542572924,2.44341571132681,-0.76735274937926,0.761548385205081,0.902064391091817,8,0.584911432545941,0.0304741062568385
0.82419897880377,2.5,-0.589155359743607,0.0265211967572421,0.811339156538573,9,0.577538179624779,0.0192995219260417
0.638822592970624,2.5,-0.178341933360184,-0.244664610246742,0.789864299208321,12,0.682278356949015,0.035917646072233
0.540450072491796,0.992241103136483,-0.356205313005647,0.101685540333043,0.692257803650354,6,0.76279457314498,0.0686794203217075
0.707439673995341,2.33777842916107,-1.47240683858215,0.718788548004746,0.930556470502592,12,0.620586570197037,0.0350752168911116
0.604957934440024,1.38022154367038,0.253803418500752,0.940432228383502,0.67026903653286,4,0.740530594002004,0.073370156188242
0.436647379996361,2.5,-1.47095116606632,0.74698710781366,0.939231942258909,7,0.439772149426363,0.023109716034221
0.951560470699084,2.5,1.39839602446406,2.52899979706552,0.88884470855459,8,0.691496554394469,0.0209468343126786
0.953140158188836,1.41615350513926,1.02221670924046,0.517513171073972,0.566465817368749,6,0.682125336310309,0.0708172382220124
0.867289593053015,1.89414088046257,0.68510149404365,-1.05413046813918,0.506746347280437,4,0.637849910835276,0.0331018238472358
0.487519169436622,1.36458305791529,0.409168783544176,0.0379450425972736,0.631494083621639,3,0.805638596641737,0.0574713736133838
0.31174531949205,1.44912423452109,-0.424536033796223,-1.31856073713137,0.627320700435901,7,0.76704154123481,0.0660124825263049
0.552002924657992,2.11507110659552,0.737826397148259,0.232033974279864,0.681038415121251,8,0.758717434947709,0.0650876671063497
0.59824077140184,2.5,1.12326637838065,-1.12408420560954,0.64688577974935,2,0.709478398886465,0.057760400236531
0.744685982417787,2.5,-0.0994938473090919,0.0122804401585388,0.785620308661029,7,0.557122665967173,0.0306038891624633
0.952654609043697,2.5,-1.1042083838728,0.800096564649777,0.922109543496345,9,0.479478160810149,0.0343623763193315
0.879471015754607,1.37396314283382,1.25732139078586,-0.0852077697515478,0.520732711189711,2,0.784532054531124,0.0647492123381767
0.658711425365378,1.61904240908701,-0.276911550690797,0.376926306907238,0.703918596886915,9,0.711880562842412,0.0427177426841693
0.116294492396508,2.27267649514589,-0.980218562319301,-0.523604793796811,0.856511968186084,6,0.651749557157274,0.0258188213937575
0.658151913681102,1.65465015930547,0.608777548343159,-0.744972936039312,0.661169632642911,6,0.642543706950579,0.0683542821273102
0.884484765245032,1.57014155854639,-0.347375481914001,-0.251018091600247,0.727929101481559,4,0.800485364027215,0.0609618205472454
0.328336165296678,1.39523706764096,-0.0702732415270439,-0.0741176460956315,0.815517256985963,8,0.895065761616934,0.0531890989872398
0.332741927305066,1.18316791767281,0.259127200616623,0.446788428284951,0.623349170407768,6,0.688295505135481,0.0678429152691923
0.892959713905516,1.51453471114866,0.523227850849219,0.500852035158893,0.794916434644336,7,0.413581295140809,0.031688744194468
0.532723717816719,1.6982360914175,-0.583267203330104,-0.467704395077418,0.747704682616939,3,0.809358309366685,0.0281112618586867
0.55661779326079,1.47088749933635,1.71906572976604,-1.30269836739315,0.423883256320536,5,0.956726322427218,0.0572065355317974
0.656370504218489,1.26927734051062,-0.00962300382530856,0.279750307377536,0.805780446542728,3,0.682700519941543,0.113551912363094
0.715407430458573,1.02940580742451,-0.66208875250796,0.641702759626898,0.811687073794373,7,0.647711322645318,0.0602504705206582
0.906874456600312,1.28761735063292,-1.05268910502205,-0.812589338201552,0.834587063644453,5,0.525483600767152,0.0715482559161097
0.459776596265605,1.87176882532737,-0.00169875508502328,-1.17215480942321,0.721382543747821,9,0.607507626168828,0.0416153064345577
0.717054058026458,0.972131977489803,-1.01753810766613,0.107139976090086,0.804996608917536,6,0.767608526287436,0.0289602746367073
0.707900455202105,1.88337939810268,-0.0267206734350913,1.16717221839102,0.865276301236697,9,0.510009040873143,0.0412557399212334
0.722138273969341,2.10758956003697,-0.243691337106546,-2.10833362257381,0.751788838779512,10,0.629773207895559,0.0226795588298722
0.492919713471792,1.18363686351068,-2.17948630806381,-0.36014360155543,0.874709791388675,11,0.295383649500275,0.0288743375933716
0.362654918825278,1.75106289627816,-0.14333095916647,0.412674838481082,0.637125934446843,3,0.950965077964458,0.0538408742517612
0.497409213221607,2.5,-0.223693649571918,0.315784272477703,0.850109777186622,3,0.739883595219067,0.0422669146448894
0.580934510682951,1.77291811262762,0.54678232066996,0.393650755129972,0.804971612008636,6,0.767099977831775,0.0439710882317641
0.520624450281348,1.69896281330966,0.0364583814842655,-0.969147949668925,0.628278885567468,5,0.600724855891832,0.0468982822300349
0.594416035015474,1.08911982713998,-0.697468306263402,-1.19879906852639,0.808748044816569,5,0.732855630250151,0.0532606915582399
0.468678656494855,1.07971906566971,-0.116168496343999,0.0428141140736857,0.820844468304191,4,0.647418092541394,0.0745759233796681
0.276378775419952,2.26796957166935,-0.0110446846409707,-0.755912838066167,0.724978940331773,2,0.879473477141061,0.0419500946269464
0.600580160700581,1.51224466710844,-0.640798196267091,1.07272791638414,0.863708294730049,6,0.524312267507615,0.0358258712363158
0.590275893613276,1.09232451464871,1.77378174277879,-1.044855268725,0.246714904433461,1,0.845821233446999,0.0936876797860164
0.566461535139214,1.57049261105119,1.34283485478333,0.929108235036926,0.618091035554695,4,0.900593156850497,0.0740391939246963
0.279329023015072,2.5,0.557970224387703,0.418596203356936,0.665307558206545,4,0.723585520503725,0.0369915941722246
0.649156445681364,2.15074876762243,-1.84156552921573,-0.0951671699705426,0.928142355472996,6,0.547073773116326,0.0547361260173044
0.907539053592543,2.43351578808813,-1.57917786258681,1.89602340221106,0.934342788021207,13,0.595867821971813,0.0408021418216227
0.769862923464081,1.87246044447598,-0.0347947565552489,-0.0666797321042582,0.742847838210304,3,0.778770198642125,0.0400087316574552
0.806891661240085,1.46579021353558,1.54941562530691,1.83602529302125,0.677023181260794,5,0.875483624402372,0.0693601833135936
0.804765810605128,1.1527987262356,-0.462556692505035,0.533345950592897,0.763619578500779,6,0.591405982859085,0.0620738706898427
0.486023856264613,2.31913523412841,0.0709690007498176,-0.878514783865498,0.557325506979199,4,0.770895636093628,0.0428063685560463
0.601229648551763,2.48622421380195,0.583354882887363,1.86134278912385,0.918835612633788,6,0.5966744838229,0.0260695811205621
0.58125460678087,1.44280264242998,0.281601001784006,0.167508829515556,0.732534783874023,7,0.746735819948177,0.0849175992278133
0.666003677736759,0.918187178741845,0.713392702408309,0.319140193250217,0.631612301674185,4,0.816686412235834,0.0634370263161798
0.828293660244861,2.03171362197657,-0.672718225970472,1.85198853393446,0.89156613262607,10,0.643344950791429,0.0371919975698988
0.461651328572841,1.29994528397725,-1.25671437991888,0.103666338014153,0.855782615257142,7,0.497101665356064,0.0385518017368713
0.762704823346919,2.28292863031349,0.540540478993515,0.829595787568205,0.688695144935327,5,0.784625308930455,0.0338990488023595
0.473613997657364,2.24247647490627,1.62043366890774,0.106522583082249,0.665981983786001,9,0.971234208582765,0.0497551958489545
0.633958130186529,1.79579417348479,0.480635473112811,0.153483482253099,0.789909960512404,2,0.746256412833398,0.0504408019374573
0.461725538345497,2.11068986270611,0.741132201178148,-1.2364602805746,0.651993087290691,4,0.82843154096564,0.0489714275626707
0.639982535400469,1.56341656303478,0.10963276964732,-0.70510828967266,0.564531897932086,4,0.755657207049612,0.0587273336808649
0.410167642658721,2.5,0.512235758438706,-0.10142639595606,0.621234434447479,4,0.727919150645351,0.0342657297429185
0.916636726925548,1.98522718936587,0.627873408644051,-0.443116286899792,0.631280896259634,6,0.580719176008066,0.0891321491894976
0.259329784720108,1.68228644434894,-0.0323197579259896,-0.865132236945753,0.521315538870774,2,0.785617887111285,0.0750891738378161
0.715391006076708,2.34740051900816,-0.0262147290103644,-0.512681890538528,0.806979271424427,7,0.545080170757471,0.0467963675945546
0.530727874366764,2.07688044757879,-0.458136390049984,0.0557378377307213,0.749920551997194,4,0.854190004725786,0.0485016868170573
0.631885211428314,1.72020699397772,-0.487117524666454,-0.113269544472314,0.812654224972452,3,0.714446535355632,0.0506164048617852
0.637820022194094,1.99019913500207,-1.23619904663002,-1.97559163001058,0.818496171810382,4,0.62190710257003,0.0192040398287457
0.823207067621912,2.5,-1.41960277007514,-0.51638557934693,0.871801881112318,5,0.710417253609435,0.0382928969627638
0.868769994408604,2.5,1.14678215377897,1.73623652220903,0.781841789607125,5,0.664910892874352,0.0432099559918355
0.776283165172383,1.50482776158428,-0.378504422335183,-1.08951385631312,0.795291719643223,4,0.629138393454865,0.0274429734432879
0.756752045427866,2.5,0.152622305945255,3.13485818114098,0.905174851965554,6,0.717486549862651,0.0395404792876396
0.608575530023285,1.9880749997821,-0.866672201464795,0.599101523108068,0.802938414428125,7,0.508023169817684,0.060428360792523
0.447860836990832,1.30549052613133,-1.65823145984146,0.958835115519662,0.897642367320892,9,0.508782922651538,0.0405405803260357
0.616792863640428,2.5,-0.884869642997823,0.480924272952395,0.887892306913753,8,0.674620582033597,0.0359618326249795
0.756110769516788,2.03592693211021,-0.59190516834118,0.593548971435219,0.871962525235617,6,0.609582386356228,0.0383228590541447
0.754835037945741,2.5,0.78650485128924,-0.0618071693072327,0.581828763046922,6,0.692075214158166,0.0423258469122093
0.67650841175375,2.41082382312113,1.92413345657878,0.821790134639316,0.656224234643206,5,1.00290709736577,0.0412290438254756
0.289618323065157,1.01619686488897,0.393967403880586,-0.366308819305488,0.537216133151329,2,0.931897821733573,0.0635569271996892
0.803021816923287,2.06535280754096,0.124482302954971,1.58312112964101,0.776329699194385,5,0.537353938653108,0.0523145020673779
0.269952533240986,1.72222826690101,1.38263595009618,0.16281369374702,0.581742592814785,4,1.00837744548271,0.101366881962197
0.30007079809073,1.86372730170478,-0.39554882004439,-0.0263682261210132,0.855318882816027,6,0.629897637726143,0.0209766684071621
0.520859422033282,2.40380541167691,-0.94146581537119,-2.24225079572974,0.658968938280337,7,0.67640957960875,0.0199997038331735
0.537532710764151,1.08185271261968,1.66414151201097,1.17243174794771,0.658105243881416,4,0.852609636251638,0.0568184396100216
0.787926405203523,1.30242834570471,0.772944412303619,-1.68613701138791,0.480344165027462,3,0.868247632089037,0.0577804506258344
0.480025789887871,1.14059567754832,0.158496680656533,-0.109440440313724,0.609705444319928,4,0.799929396078216,0.0601725403729333
0.283353362263023,2.27574004340097,-0.899267443107098,-1.23116085662332,0.726661196315306,6,0.64574022226029,0.0342668494030481
0.585085560494471,1.19293931191252,0.720555518265704,0.0612722424745569,0.511361790528281,4,1.07178317990462,0.0517505378926539
0.534412345100339,1.1052239222563,0.059479527280606,-1.21047716067368,0.602363726833553,2,0.696805636989337,0.0799821850043492
0.616745588800447,1.63118654773366,-1.15821573628113,0.0951486762930684,0.856154813958631,9,0.514494230058979,0.0316201630012572
0.399564461026497,1.78834619703105,0.940800090948037,0.885417166991096,0.607436753717725,7,0.838353945659976,0.0479337235756234
0.556630491393169,2.5,-1.4478177629143,1.84537028562369,0.928666806738746,18,0.488024488077846,0.00852600977037444
0.867975186138126,1.09888258515009,-0.412674296590708,0.979945327583003,0.834286355255001,9,0.671363958776795,0.0523929066329589
0.242238230732334,1.58505801612031,-0.355055834670565,1.21970762347632,0.917058046759863,8,0.655990711571982,0.0451188807981358
0.575761405542989,2.40881000877147,-0.19794932137749,-0.540035510070106,0.757281759888971,6,0.456298456982863,0.0290721976600588
0.567905744426386,2.5,1.74538882728403,-0.214368409367079,0.547039454585404,2,0.852733632252522,0.0440104460294534
0.910181682143232,1.14207727344001,0.11587854622792,-0.550889357660252,0.676332699775986,2,0.874951773985243,0.0730608332355912
0.58735870063151,1.24395771606555,-0.410182496938497,-0.981918582605108,0.723034207649461,3,0.670618835879188,0.0599750217016536
0.62339063018872,2.5,-0.806827889970232,0.391708154152825,0.871044073637494,7,0.519628519869139,0.0270696887540936
0.573080391880631,2.5,-0.0428161839315826,-0.660636216536419,0.810979273534419,5,0.725813913280349,0.0300196560742612
0.6456616936923,2.5,0.934462048427557,-1.03640683448448,0.761834448559059,7,0.81519442966069,0.0318428716226295
0.818884118347927,1.19617154722483,-0.306700855258977,1.61610330899682,0.87426401389667,6,0.590672963156631,0.0847915896141623
0.424557781168474,1.14550425436415,0.219810012800498,0.256524938250165,0.806101474647592,3,0.808468677604494,0.0432202763190148
0.872025214963664,1.96931660750324,2.43980648323657,-0.416372685739435,0.512220242480683,3,0.996908889166331,0.0313235315022
0.732825305881573,1.54634559254234,-0.113914947000244,1.10620761949999,0.853447772112753,7,0.836552661311838,0.0487647699640937
0.24408820392651,1.80156316249878,-0.00124778621853537,-0.56219792498045,0.751009842058472,4,0.667406223028933,0.0661495541409782
0.36844792621113,1.23856966411469,-1.24518167380563,-3.11886536952701,0.684846519090739,5,0.661788102146978,0.0543826973673222
0.668322658477647,1.20006635046338,-0.629968443034996,-0.0457176872857338,0.807281554419835,6,0.500378102571509,0.048976823231207
0.611085687858877,1.78984860044077,1.86257234798389,-0.266912220961018,0.415866267946983,1,1.05224002239525,0.0985170419311424
0.329350731329548,1.00746842110865,-2.31573374370035,0.149366861709864,0.908897424034787,3,0.749625317250283,0.0331552065064305
0.619937991055423,0.76805654667301,1.02622454509294,1.66660472846077,0.54282247879592,5,0.876114968564919,0.150005019576844
0.61175922740442,2.31972564018066,1.91142830804731,-2.08688139687544,0.432255865450408,2,1.00286216807891,0.0703968884355221
0.805469072006153,1.59040850084744,-0.0632341939909861,-0.256494697631458,0.618772869342187,8,0.72572803747116,0.0687672902766572
0.706377373956966,1.42184099954931,0.328293394853858,0.604922450303873,0.777355733029173,7,0.664768076797186,0.0530999330639851
0.564472457358289,1.7813526673793,0.519174505345321,0.462039504088445,0.717539056886197,10,0.699174363508176,0.0853103727244391
0.451387009028293,1.27598374184367,-2.58221462538902,-1.42861977431381,0.867402044169843,3,0.589273105060315,0.0306004782373263
0.684191468518874,1.39688000844066,-0.47961648701955,1.03986058284194,0.746128826812528,2,0.643222866093934,0.0464044073379599
0.372206171813048,1.84165698990079,2.05928424865621,-1.50592550461611,0.368766166306484,4,1.03888980086529,0.0759242209337896
0.73956977404305,1.68922915595702,1.07455233106101,0.401721941777824,0.704768651668108,6,0.802719161804447,0.0410354230226329
0.902926373308778,1.55673819233021,0.979318672805458,-0.373067524200629,0.599440658949731,9,0.836114589098631,0.0399909449484806
0.538650058889624,1.59042757816828,-1.27506241365777,0.803883203977146,0.918877108114398,6,0.600976697349692,0.0411184426541104
0.883915244139651,1.52436482778413,-0.677576028116518,0.229463663702971,0.828177182759067,4,0.659374407745855,0.0517229038220384
0.568546566128668,2.30225735667855,-0.727142744413699,2.55601231699072,0.917744549298701,7,0.763121293897014,0.0173368197624176
0.668874074325466,1.19748186401673,0.082365104912666,0.624747911738142,0.747616042757915,8,0.866460488286108,0.10986699144255
0.638191934397339,2.26998739362851,-1.33613554869686,1.02038099178333,0.894242154161793,12,0.617135194379088,0.0274082742496466
0.780545995008098,2.5,3.2895060890439,0.396487454093644,0.386187814889635,2,1.10238039765152,0.055287207474161
0.627639300731421,2.12550437610027,1.18785798510439,-0.658923534146152,0.683413707069938,3,0.788857568532228,0.0600996594795247
0.497891141054311,1.44418602811062,-0.608824922894975,-2.3585032713058,0.729022406751852,6,0.79428502898197,0.0265114099517633
0.451145697046925,1.20263120528189,-0.830587887069941,-0.976285250366329,0.837403336953294,4,0.612826398237318,0.0684667819164774
0.411049771106691,1.9584516522839,-0.129349550523305,-0.076516734429182,0.705760522648513,1,0.739560897015293,0.05741858532536
0.327608032763893,1.69216081527434,0.669678268782139,0.964178178015806,0.54849788698725,8,0.848763453125785,0.0838067840306143
0.68124526311359,1.48903088843058,0.206149781333391,0.221238677107837,0.748084043463963,4,0.682100974283956,0.0781761937491038
0.957033356274023,2.24423308120489,-0.279944446783611,0.355690881207275,0.871306957170467,10,0.647070604610984,0.0187191246380814
0.611021070361982,1.33539937024083,-0.0501024864618141,1.12321764558392,0.82218474885572,6,0.61271000794691,0.0750071498109078
0.559794306111278,2.07879548697989,-0.503598087795434,-0.00413563875994877,0.807883226944167,0,0.58089458331097,0.0520563125551626
0.947626503861637,1.91583996039854,0.450330564830478,-1.767167708816,0.679682238374818,6,0.662966052067067,0.0501951342782931
0.362467567334421,1.44375015122549,2.24547254853401,-1.02573411808797,0.435536830479737,0,0.936043585685984,0.110399998234737
0.733277410303999,1.50017485843727,0.066750164869977,0.0998400616667213,0.763865789169039,6,0.726181278354723,0.0473923833195155
0.326791720730036,2.03175821555913,-0.424196722356487,0.447356009226656,0.873675793588042,11,0.691454236211563,0.04126516918014
0.497365189408998,1.14186080356052,0.0272934577835574,0.519344853571337,0.692200687288618,5,0.794755578656482,0.0595648116259231
0.694856142152662,1.16598441188825,-0.390825061381269,-0.691090721755143,0.778955646556356,5,0.94093235132095,0.078605145337775
0.792033786601683,2.31304039825128,-1.06786788524484,-1.32911050272152,0.827663078047106,4,0.508121411219366,0.0174458589486759
0.8714129483995,1.54528831121594,-1.27675663847679,-0.18533983681562,0.821313234855649,8,0.560089937708426,0.0201308658874802
0.376294626069675,1.67760712950172,-0.394369720118029,0.0582557340862776,0.796681776351334,6,0.760985498945265,0.0653700717026213
0.618074165069684,1.86783977348652,-0.127823518210107,0.0555753421807109,0.767392646155603,6,0.801317660957197,0.0271446218712278
0.639013685246784,2.5,-0.0687936470300722,-2.01300684971358,0.736862295468499,9,0.549931450876271,0.0532489241911034
0.689611030697973,1.14971902191879,-0.281851717327734,0.494477158015223,0.695240281695638,7,0.72767587605837,0.0785917701474192
0.272422854782551,1.00668985754394,-1.95062000641764,0.742443314892858,0.91152962266112,5,0.441642360869378,0.0745628292508275
0.820062929882862,1.98971621885231,-0.616807060100946,-0.380989355145276,0.7106007046452,3,0.694777888685297,0.0461214545449339
0.458032216070744,1.38980505055249,1.41386458172369,0.573008143881026,0.491852730943742,2,0.824763766681574,0.0699831951843333
0.670493860651332,2.5,-0.422248844183387,-1.68543137804698,0.689195636717143,8,0.789615212127105,0.0183217887301009
0.702701924966877,1.2052597509496,1.89805249943006,0.328337982225308,0.586196310659524,1,0.986931521259633,0.137233149752271
0.489961529755294,0.815487739411293,-1.01088939920399,-1.16090722941835,0.656490323150233,7,0.599680526345439,0.0737608515993464
0.480965771435344,2.462371504056,-0.805285244310526,0.734487991671841,0.872749452393495,1,0.465137858278326,0.0208166395214232
0.337264627463531,1.62387756297311,-0.644606621183794,1.01043058454259,0.873829108340428,6,0.63548226454317,0.0460844487669764
0.802679748146589,1.69858013363861,-0.204784469232494,0.478522225660438,0.751993189318785,7,0.613864894990771,0.0656189162469488
0.661838812030103,0.80750776289616,0.0583622768547782,0.208429982822187,0.749183783591728,5,0.701881389871427,0.0625900857363748
0.83154902019931,1.82177952439909,2.19423233288011,0.414902382666573,0.477133635046896,4,1.03344137212121,0.0773706894337595
0.628288260215149,1.35495060151098,-0.335532112821778,-0.692639540390926,0.701936904525875,3,0.770503750060514,0.0264995293989853
0.596430299923921,1.68638737121232,-1.37711390858697,0.675309152861905,0.817667440540536,7,0.515454200747151,0.0469317833405392
0.715738631017416,2.10534409432826,-0.645594378848331,0.348557454550213,0.816699542855528,5,0.60134452183626,0.0439658552877797
0.573005402049082,1.22116060030207,0.67382255227461,0.139527688998987,0.641483068899987,11,0.740247450786305,0.0738539937341916
0.496210923994614,1.92206961712839,2.16765092437655,0.542837938892887,0.510386960367775,5,0.757305117388246,0.0919218469344654
0.0903816976743813,2.31321892979967,0.726604026026609,1.15653855063748,0.762290660299239,8,0.680555566225041,0.0427805991960549
0.896257402058618,1.52812538573956,1.7746680893886,0.94087717826906,0.678527968893469,5,0.822073366843673,0.0425287063410318
0.527614374277768,2.5,1.57306027385568,0.647106995558548,0.718263507030285,3,0.805752264768137,0.042946879017752
0.605566674288773,1.49540136477581,0.174338395407185,1.19661980062862,0.726233507194775,2,0.891461019623603,0.0614626025792467
0.821564612359715,2.25022457426766,-0.267693692635695,-0.350760334098015,0.792026549363051,1,0.731982085806011,0.034948177427986
0.635891192296723,1.75426652296726,-0.282148877630939,0.835167129667649,0.77372451559095,5,0.627491683358241,0.0385564707240769
0.400136398557296,1.49067928037968,-1.22760469409698,-1.29561621707651,0.827110617093074,7,0.686767084976216,0.0470314720217179
0.711642576297623,1.48747499845911,0.299194147865105,-2.84300741743393,0.682416213904363,2,0.731804717721013,0.03462173245632
0.601085876767825,2.09226766504941,-0.266970178092559,-0.586023572189549,0.811021159426216,3,0.639461801659312,0.0421274878938999
0.719128815564499,1.88470883106593,0.723292370909537,-0.431706805489704,0.688353078513725,2,0.687698582234967,0.0780510472657932
0.595422405747811,2.5,1.91254426658434,0.728534809633701,0.777995420183208,5,0.928668401171552,0.0426130977608045
0.363385780108646,2.5,-0.51560747157965,0.231200017748119,0.829577010390663,6,0.697758802372783,0.0356526156170271
0.894529756540075,2.12049100616486,1.14313169487061,0.683625284899577,0.785322294365054,3,0.761394917576008,0.0431068426678492
0.61627061300046,2.19799472749504,-0.292719884658152,0.182904369531026,0.847806426609609,4,0.678177369298139,0.0383825536627187
0.542154771499179,1.37779510708414,0.52016123884694,0.261677737723763,0.613737136343354,6,0.825022213061972,0.0477486732513291
0.310398685671462,2.5,-0.26341254445512,-1.75627690616108,0.780409343282256,2,0.561600199096252,0.0388664027300059
0.468901606519393,2.3660504436455,1.05871053504576,-0.425086851450131,0.641813999603935,4,0.716326359746666,0.0373879576329702
0.209059707842246,1.28774396766851,0.243628916768272,-1.10918475260674,0.50230466824461,2,0.853893871096839,0.0701648796451122
0.858362423332081,2.5,-0.763248565646535,1.21750993568057,0.919674712159339,11,0.364829181278253,0.026833295509321
0.573240829550199,2.5,-0.475751261625849,-0.0373354242470881,0.795395426051932,5,0.730853384333872,0.0263184924009545
0.873902110510666,2.5,0.0974495714705441,1.00985391346275,0.787320031079598,5,0.532945563452975,0.0239502367983935
0.533059153701812,1.56761544825696,0.218558835509294,0.540641806452485,0.729055698362916,7,0.833785709657739,0.0687873299097303
0.802465679653061,2.5,1.00957998842409,-1.12509883886954,0.726004413562809,6,0.780844226414202,0.0288524727089737
0.49043389665343,2.1691300252389,-1.61049079925185,-0.59469320656346,0.85002358494689,12,0.699136206249591,0.0521952380429836
0.263949869990216,1.49105823635895,-0.500417243012063,0.0174205664808764,0.734953846342691,8,0.718433088707628,0.070135711328987
0.494541839212333,1.74697032493542,1.78616785338934,-1.86434708561639,0.539105142649428,1,0.971162046566072,0.087379368103486
0.484089126711212,2.06136063209959,0.290814055238875,-1.51653390960371,0.695070792607821,4,0.621181151513228,0.0651532581185998
0.584121299040888,1.32446364575655,-0.210304501209889,-0.53543838200939,0.778603682766053,1,0.770064766923714,0.0479739084548328
